PHENOTYPE,EVEN_COS_SIM,EVEN_PEARSON,MAX_ABS_BETAS,BETA_PVALUE,MEAN.DELTA.R2,R2_PVALUE
Heel_bone_mineral_density_BMD.all_ethnicities.both.2nd_visit.original.RAW,2.948473771707216,3.2590591541101066,5.1721078718808e-4,0.0099009900990099,8.012671371557256e-5,0.8316831683168316
Heel_bone_mineral_density_BMD.all_ethnicities.both.dynamic_med_corrected.IRNT,3.003775530976859,2.9371083647346334,4.9724755731775e-4,0.0099009900990099,9.917209676305747e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.dynamic_med_corrected.RAW,2.964072168432009,2.868375476424663,4.9713591069879e-4,0.0099009900990099,8.809199944101677e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.original.IRNT,3.0122413723028223,3.0091970259888123,4.9721157066036e-4,0.0099009900990099,9.371582699549408e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.original.RAW,2.9713672394269492,2.8630653034057865,4.9414112076066e-4,0.0099009900990099,8.333972899871034e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.original.with_med_correction.IRNT,3.0122413723028223,3.0091970259888123,4.9721157066036e-4,0.0099009900990099,9.371582699549408e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.original.with_med_correction.RAW,2.9713672394269492,2.8630653034057865,4.9414112076066e-4,0.0099009900990099,8.333972899871034e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.static_med_corrected.IRNT,3.003775530976859,2.9371083647346334,4.9724755731775e-4,0.0099009900990099,9.917209676305747e-6,0.009900990099009901
Heel_bone_mineral_density_BMD.all_ethnicities.both.static_med_corrected.RAW,2.964072168432009,2.868375476424663,4.9713591069879e-4,0.0099009900990099,8.809199944101677e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.2nd_visit.original.RAW,2.9483502814477416,3.349612463287957,5.1796553576393e-4,0.0099009900990099,7.24275410266817e-5,0.9801980198019802
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.dynamic_med_corrected.IRNT,3.0646351796435782,3.075743650211176,4.968447960562e-4,0.0099009900990099,9.044061935983816e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.dynamic_med_corrected.RAW,2.9955896724603748,3.007183254645321,4.9685430430209e-4,0.0099009900990099,8.326544708863174e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.original.IRNT,3.0524522565654943,3.049618145797337,4.9690667833572e-4,0.0198019801980198,8.252963350857678e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.original.RAW,2.957416722203813,2.938283754011271,4.9688507138765e-4,0.0198019801980198,7.610251541709245e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.original.with_med_correction.IRNT,3.0524522565654943,3.049618145797337,4.9690667833572e-4,0.0198019801980198,8.252963350857678e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.original.with_med_correction.RAW,2.957416722203813,2.938283754011271,4.9688507138765e-4,0.0198019801980198,7.610251541709245e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.static_med_corrected.IRNT,3.0646351796435782,3.075743650211176,4.968447960562e-4,0.0099009900990099,9.044061935983816e-6,0.009900990099009901
Heel_Broadband_ultrasound_attenuation_direct_entry.all_ethnicities.both.static_med_corrected.RAW,2.9955896724603748,3.007183254645321,4.9685430430209e-4,0.0099009900990099,8.326544708863174e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.2nd_visit.original.RAW,2.9615874444402928,3.350291429865708,5.2228624885452e-4,0.0099009900990099,2.0759123385002964e-4,0.8613861386138614
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.dynamic_med_corrected.IRNT,3.044173492329559,3.261805595095634,5.028016574169e-4,0.0099009900990099,1.131783597251995e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.dynamic_med_corrected.RAW,2.902541281066811,3.001310184664358,5.0276523377976e-4,0.0099009900990099,1.024913881940023e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.original.IRNT,2.893364835275851,2.8919557675223344,5.0289403577148e-4,0.0099009900990099,9.92179803090132e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.original.RAW,2.8350328101337308,2.785098757637006,5.0289504970159e-4,0.0099009900990099,9.079098467784652e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.original.with_med_correction.IRNT,2.893364835275851,2.8919557675223344,5.0289403577148e-4,0.0099009900990099,9.92179803090132e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.original.with_med_correction.RAW,2.8350328101337308,2.785098757637006,5.0289504970159e-4,0.0099009900990099,9.079098467784652e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.static_med_corrected.IRNT,3.239765220976022,3.2663533789579926,5.0256103232244e-4,0.0099009900990099,1.138127015413696e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_left.all_ethnicities.both.static_med_corrected.RAW,3.312327860689492,3.308714724594589,5.0239643667797e-4,0.0099009900990099,1.0301763627492366e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.2nd_visit.original.RAW,2.929713319993575,3.371194807289179,5.2152727036862e-4,0.0099009900990099,2.1258840641287524e-4,0.8217821782178217
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.dynamic_med_corrected.IRNT,3.194240333423561,3.1518489709961788,5.0335611956317e-4,0.0099009900990099,1.1358398888093434e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.dynamic_med_corrected.RAW,3.255551373314542,3.029678173459032,5.0360896362433e-4,0.0099009900990099,1.0299132408549608e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.original.IRNT,2.826044373296213,2.824601337720766,5.0293121010596e-4,0.0099009900990099,9.452293949593904e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.original.RAW,2.8254838255558563,2.6721808636939777,5.0291315084424e-4,0.0099009900990099,8.722593390353417e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.original.with_med_correction.IRNT,2.829416798061862,2.8279722470850612,5.0259644988871e-4,0.0099009900990099,9.70847063119784e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.original.with_med_correction.RAW,2.821549037648322,2.6771246360909413,5.0259644988871e-4,0.0099009900990099,8.9160953431755e-6,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.static_med_corrected.IRNT,2.951670247272414,2.891867861066034,5.0413597922107e-4,0.0099009900990099,1.1121491435130289e-5,0.009900990099009901
Heel_broadband_ultrasound_attenuation_right.all_ethnicities.both.static_med_corrected.RAW,3.0931755534212257,3.058678591788094,5.0366686328138e-4,0.0099009900990099,1.0150262193410022e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.2nd_visit.original.RAW,2.9524763370120812,3.351290648060086,5.2172341501945e-4,0.0099009900990099,2.048053267576233e-4,0.8712871287128713
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.dynamic_med_corrected.IRNT,3.1340988229136655,3.1263883313104532,5.016879394935e-4,0.0099009900990099,1.1499830489303664e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.dynamic_med_corrected.RAW,3.1545680667058087,3.160135314632064,5.0204420356038e-4,0.0099009900990099,1.010830637247915e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.IRNT,2.746688030701785,2.7451295628394843,5.0262626158588e-4,0.0099009900990099,1.0416914364042018e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.RAW,2.825368399740848,2.612338175585725,5.0259848945915e-4,0.0099009900990099,9.209715505498206e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.with_med_correction.IRNT,2.746688030701785,2.7451295628394843,5.0262626158588e-4,0.0099009900990099,1.0416914364042018e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.original.with_med_correction.RAW,2.825368399740848,2.612338175585725,5.0259848945915e-4,0.0099009900990099,9.209715505498206e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.static_med_corrected.IRNT,2.9431602604944125,3.0663596616346687,5.0155007724194e-4,0.0099009900990099,1.156208828564754e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_left.all_ethnicities.both.static_med_corrected.RAW,3.171724255292747,3.16917828737166,5.019833995704e-4,0.0099009900990099,1.0160066333020644e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.2nd_visit.original.RAW,2.927141249376143,3.3918330707112827,5.2775386311171e-4,0.0099009900990099,2.009196475131897e-4,0.9207920792079208
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.dynamic_med_corrected.IRNT,3.063870954124781,3.1326785594131663,5.032535452535e-4,0.0099009900990099,1.2068994047181976e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.dynamic_med_corrected.RAW,3.206709496349582,3.188858710233738,5.0306384500435e-4,0.0099009900990099,1.0778319359734722e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.original.IRNT,2.7723917238708045,2.7707984274815725,5.0409166599096e-4,0.0099009900990099,1.0814735551423205e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.original.RAW,2.8310452147544,2.6105720035020488,5.0409166599096e-4,0.0099009900990099,9.71611601062461e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.original.with_med_correction.IRNT,2.7641730158114863,2.762567591198662,5.0365981224721e-4,0.0099009900990099,1.0928341222390949e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.original.with_med_correction.RAW,2.8277578101013416,2.60070890395069,5.0365981224721e-4,0.0099009900990099,9.78878381464876e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.static_med_corrected.IRNT,3.1345062546039646,3.2035352270366624,5.029658691489e-4,0.0099009900990099,1.2023636203713583e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry_right.all_ethnicities.both.static_med_corrected.RAW,3.35394655237188,3.3579743958285526,5.0318403565164e-4,0.0099009900990099,1.0787140811666328e-5,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.2nd_visit.original.RAW,2.949683111107651,3.2816511447393735,5.2030870506178e-4,0.0099009900990099,8.017648023232737e-5,0.8217821782178217
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.dynamic_med_corrected.IRNT,3.162543233941945,3.2080995685305407,4.9733189167002e-4,0.0099009900990099,9.864314434395683e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.dynamic_med_corrected.RAW,3.161832386247536,3.220573924305065,4.9699613513367e-4,0.0099009900990099,8.769246488177973e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.original.IRNT,3.020307150525858,3.0172828097406414,4.9718887973e-4,0.0099009900990099,9.318591669776888e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.original.RAW,2.9593312353378183,2.857263923930617,4.9718369380391e-4,0.0099009900990099,8.296350883688075e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.original.with_med_correction.IRNT,3.020307150525858,3.0172828097406414,4.9718887973e-4,0.0099009900990099,9.318591669776888e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.original.with_med_correction.RAW,2.9593312353378183,2.857263923930617,4.9718369380391e-4,0.0099009900990099,8.296350883688075e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.static_med_corrected.IRNT,3.162543233941945,3.2080995685305407,4.9733189167002e-4,0.0099009900990099,9.864314434395683e-6,0.009900990099009901
Heel_quantitative_ultrasound_index_QUI_direct_entry.all_ethnicities.both.static_med_corrected.RAW,3.161832386247536,3.220573924305065,4.9699613513367e-4,0.0099009900990099,8.769246488177973e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.2nd_visit.original.RAW,2.931229653035798,3.3513017194057824,4.9607567798453e-4,0.0099009900990099,8.32526838748307e-5,0.24752475247524752
High_light_scatter_reticulocyte_count.all_ethnicities.both.dynamic_med_corrected.IRNT,3.0969135462492208,2.994166384879889,4.9373379844973e-4,0.8910891089108911,7.469763566987605e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.dynamic_med_corrected.RAW,3.0319286778603836,2.9613751213608093,4.9384776337481e-4,0.8316831683168316,6.038218812488808e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.original.IRNT,3.0818340746710926,3.081704728570663,4.9412044767915e-4,0.7920792079207921,7.394066307720576e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.original.RAW,3.3523457610233716,3.094372407871583,4.8368129708392e-4,0.8217821782178217,5.991055660424516e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.original.with_med_correction.IRNT,3.0437865317780277,3.043649243609221,4.9419685300912e-4,0.7425742574257426,7.218349345396169e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.original.with_med_correction.RAW,3.349874379795924,3.065377054348302,4.7451666865182e-4,0.8118811881188119,5.911635644454544e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.static_med_corrected.IRNT,3.0139179912902514,2.9751318231694155,4.9386432877597e-4,0.7821782178217822,7.491316794349262e-6,0.009900990099009901
High_light_scatter_reticulocyte_count.all_ethnicities.both.static_med_corrected.RAW,3.0525251416459422,3.037167431455175,4.9359820753678e-4,0.8910891089108911,5.960074753714048e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.2nd_visit.original.RAW,2.936664059057865,3.3722627882912217,5.139155449724e-4,0.0099009900990099,8.105815639762853e-5,0.3564356435643564
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.dynamic_med_corrected.IRNT,3.125373925758602,3.0106567282962335,4.9360275243772e-4,0.9306930693069309,7.042783577561244e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.dynamic_med_corrected.RAW,3.0149367969355527,2.9883210909838547,4.9392389546846e-4,0.7920792079207921,3.652836748537424e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.original.IRNT,2.978824369965992,2.9787069787209095,4.9403659190384e-4,0.7821782178217822,7.154599236079695e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.original.RAW,3.308314857842053,3.109670020250433,4.9043553953101e-4,0.8217821782178217,3.841466637170398e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.original.with_med_correction.IRNT,2.923823789912816,2.923689550501911,4.9407559500353e-4,0.7722772277227723,6.866142279752553e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.original.with_med_correction.RAW,3.3199363283130294,3.070793706482102,4.9311971366161e-4,0.7821782178217822,3.7011497985902503e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.static_med_corrected.IRNT,3.374968814662549,3.3260930140527663,4.9405964686045e-4,0.7524752475247525,7.136261405868111e-6,0.009900990099009901
High_light_scatter_reticulocyte_percentage.all_ethnicities.both.static_med_corrected.RAW,3.1725934644555305,3.170410652604376,4.9400763896607e-4,0.7524752475247525,3.5913596161970902e-6,0.009900990099009901
Hip_circumference.all_ethnicities.both.2nd_visit.original.RAW,2.908867459785886,3.3178372903775712,4.7856974773502e-4,0.0099009900990099,5.712686288105156e-5,0.039603960396039604
